unread,CO2_unread,recipients,CO2_recipients,cc,CO2_cc,image,CO2_image,documents,CO2_document,words,CO2_words,links,CO2_links
0,0.03,0,0.3,0,0.03,0,0,0,0,10.604,5.302,0,0
0,0.03,0,0.3,2,0.6,0,0,0,0,31.48,15.74,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,4.008,2.004,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,49.792,24.896,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,39.176,19.588,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,2.512,1.256,1,0.2
0,0.03,0,0.3,2,0.6,0,0,0,0,35.872,17.936,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,19.668,9.834,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,97.116,48.558,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,8.336,4.168,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,8.328,4.164,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,8.344,4.172,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,8.504,4.252,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,27.816,13.908,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,25.968,12.984,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,67.784,33.892,1,0.2
0,0.03,1,26,0,0.03,0,0,1,50,7.428,3.714,1,0.2
0,0.03,0,0.3,2,0.6,0,0,0,0,12.28,6.14,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,1.972,0.986,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,4.936,2.468,1,0.2
0,0.03,0,0.3,5,,0,0,1,50,22.812,11.406,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,13.472,6.736,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,11.532,5.766,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,11.58,5.79,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,33.772,16.886,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,34.608,17.304,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,46.588,23.294,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,37.428,18.714,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,37.424,18.712,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,37.432,18.716,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,37.428,18.714,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,14.832,7.416,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,22.028,11.014,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,220.936,110.468,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,100.704,50.352,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,38.808,19.404,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,107.736,53.868,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,9.144,4.572,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,12.112,6.056,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,34.68,17.34,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,23.98,11.99,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,19.316,9.658,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,2.672,1.336,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,59.06,29.53,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,25.944,12.972,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,41.036,20.518,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,57.332,28.666,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,280.404,140.202,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,1.34,0.67,0,0
0,0.03,0,0.3,1,0.3,0,0,0,0,76.284,38.142,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,0.292,0.146,0,0
0,0.03,0,0.3,1,0.3,0,0,0,0,89.388,44.694,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,41.464,20.732,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,35.312,17.656,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,70.196,35.098,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,0.892,0.446,0,0
0,0.03,0,0.3,2,0.6,0,0,0,0,39.584,19.792,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,27.252,13.626,1,0.2
0,0.03,1,26,1,0.3,0,0,0,0,4.14,2.07,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,50.068,25.034,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,15.804,7.902,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,5.36,2.68,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,12.624,6.312,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,644.204,322.102,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,35.52,17.76,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,5.556,2.778,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,30.892,15.446,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,37.252,18.626,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,16.456,8.228,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,29.616,14.808,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,3.272,1.636,0,0
0,0.03,0,0.3,1,0.3,0,0,0,0,19.064,9.532,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,21.288,10.644,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,11.816,5.908,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,24.204,12.102,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,28.712,14.356,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,43.872,21.936,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,37.808,18.904,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,66.788,33.394,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,274.248,137.124,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,69.512,34.756,1,0.2
0,0.03,0,0.3,2,0.6,3,150,4,200,120.336,60.168,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,30.2,15.1,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,3.78,1.89,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,10.024,5.012,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,35.952,17.976,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,38.876,19.438,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,10.26,5.13,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,9.444,4.722,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,10.072,5.036,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,21.092,10.546,1,0.2
0,0.03,0,0.3,1,0.3,0,0,1,50,6.828,3.414,0,0
0,0.03,0,0.3,1,0.3,0,0,0,0,13.788,6.894,0,0
0,0.03,1,26,1,0.3,0,0,1,50,18.052,9.026,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,4.96,2.48,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,17.788,8.894,0,0
1,0.03,0,0.3,4,,0,0,2,100,2.148,1.074,0,0
1,0.3,0,0.3,0,0.03,0,0,0,0,80.532,40.266,1,0.2
1,0.3,0,0.3,0,0.03,0,0,0,0,15.184,7.592,1,0.2
1,0.3,0,0.3,0,0.03,0,0,0,0,10.82,5.41,1,0.2
0,0.3,0,0.3,0,0.03,0,0,0,0,15.184,7.592,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,1.424,0.712,0,0
1,0.03,0,0.3,0,0.03,0,0,0,0,16.696,8.348,0,0
1,0.3,0,0.3,0,0.03,0,0,0,0,4.648,2.324,0,0
1,0.3,0,0.3,0,0.03,0,0,0,0,8.096,4.048,0,0
1,0.3,0,0.3,0,0.03,0,0,0,0,251.416,125.708,1,0.2
1,0.3,1,26,0,0.03,0,0,0,0,1.772,0.886,0,0
1,0.3,0,0.3,0,0.03,0,0,0,0,80.484,40.242,1,0.2
1,0.3,0,0.3,4,,0,0,2,100,2.524,1.262,0,0
1,0.3,0,0.3,0,0.03,0,0,0,0,20.432,10.216,1,0.2
1,0.3,0,0.3,0,0.03,0,0,0,0,3.852,1.926,0,0
1,0.3,0,0.3,0,0.03,0,0,0,0,8.728,4.364,0,0
1,0.3,0,0.3,0,0.03,0,0,0,0,135.236,67.618,1,0.2
1,0.3,0,0.3,0,0.03,0,0,0,0,14.172,7.086,1,0.2
1,0.3,0,0.3,0,0.03,0,0,2,100,1.696,0.848,0,0
1,0.3,0,0.3,0,0.03,0,0,0,0,1.1,0.55,0,0
1,0.3,0,0.3,0,0.03,0,0,0,0,2.388,1.194,1,0.2
1,0.3,0,0.3,0,0.03,0,0,0,0,1.872,0.936,0,0
1,0.3,0,0.3,0,0.03,0,0,0,0,1.864,0.932,1,0.2
1,0.3,0,0.3,0,0.03,0,0,0,0,7.288,3.644,0,0
1,0.3,0,0.3,0,0.03,0,0,0,0,0.004,0.002,0,0
1,0.3,0,0.3,0,0.03,0,0,0,0,16.648,8.324,0,0
1,0.3,0,0.3,4,,0,0,2,100,2.24,1.12,0,0
1,0.3,0,0.3,0,0.03,0,0,0,0,2.608,1.304,1,0.2
1,0.3,0,0.3,0,0.03,0,0,0,0,4.184,2.092,1,0.2
1,0.3,0,0.3,0,0.03,0,0,0,0,5.4,2.7,0,0
1,0.3,0,0.3,0,0.03,0,0,0,0,5.4,2.7,0,0
1,0.3,0,0.3,0,0.03,0,0,1,50,0.468,0.234,0,0
1,0.3,0,0.3,0,0.03,0,0,0,0,10.748,5.374,1,0.2
0,0.3,0,0.3,0,0.03,0,0,0,0,8.728,4.364,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,3.86,1.93,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,20.42,10.21,1,0.2
0,0.03,1,26,0,0.03,0,0,2,100,1.836,0.918,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,3.352,1.676,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,255.216,127.608,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,3.052,1.526,1,0.2
0,0.03,0,0.3,0,0.03,0,0,1,50,0.016,0.008,0,0
0,0.03,0,0.3,4,,0,0,2,100,1.744,0.872,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,0.476,0.238,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,29.184,14.592,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,4.2,2.1,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,1.184,0.592,0,0
0,0.03,0,0.3,4,,0,0,2,100,1.364,0.682,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,0.3,0.15,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,0.936,0.468,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,4.08,2.04,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,1.04,0.52,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,8.548,4.274,1,0.2
1,0.03,0,0.3,0,0.03,0,0,0,0,29.716,14.858,1,0.2
0,0.3,0,0.3,0,0.03,0,0,0,0,3.144,1.572,1,0.2
0,0.03,0,0.3,4,,0,0,2,100,1.696,0.848,0,0
0,0.03,0,0.3,0,0.03,0,0,1,50,0.132,0.066,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,2.736,1.368,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,4.608,2.304,0,0
0,0.03,0,0.3,0,0.03,0,0,2,100,1.836,0.918,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,4.76,2.38,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,27.072,13.536,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,2.812,1.406,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,3.692,1.846,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,29.636,14.818,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,3.904,1.952,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,5.28,2.64,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,35.12,17.56,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,54.636,27.318,1,0.2
0,0.03,0,0.3,0,0.03,0,0,1,50,13.54,6.77,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,27.132,13.566,1,0.2
0,0.03,0,0.3,0,0.03,0,0,1,50,30.968,15.484,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,27.668,13.834,1,0.2
0,0.03,1,26,0,0.03,0,0,1,50,10.168,5.084,0,0
0,0.03,1,26,0,0.03,0,0,1,50,3.296,1.648,0,0
0,0.03,0,0.3,2,0.6,0,0,0,0,19.66,9.83,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,34.34,17.17,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,80.084,40.042,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,90.216,45.108,1,0.2
0,0.03,0,0.3,3,,0,0,0,0,19,9.5,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,37.384,18.692,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,46.504,23.252,1,0.2
0,0.03,0,0.3,3,,0,0,0,0,7.32,3.66,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,14.528,7.264,1,0.2
0,0.03,0,0.3,0,0.03,1,50,1,50,49.728,24.864,1,0.2
0,0.03,0,0.3,2,0.6,0,0,0,0,49.872,24.936,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,7.612,3.806,0,0
0,0.03,1,26,0,0.03,0,0,0,0,29.22,14.61,0,0
0,0.03,0,0.3,1,0.3,0,0,0,0,22.756,11.378,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,57.564,28.782,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,81.7,40.85,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,108.248,54.124,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,39.28,19.64,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,17.16,8.58,0,0
0,0.03,0,0.3,1,0.3,0,0,0,0,113.88,56.94,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,121.18,60.59,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,10.332,5.166,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,42.256,21.128,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,30.616,15.308,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,42,21,1,0.2
0,0.03,1,26,0,0.03,1,50,1,50,21.944,10.972,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,20.508,10.254,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,20.508,10.254,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,67.132,33.566,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,13.408,6.704,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,15.964,7.982,1,0.2
0,0.03,1,26,35,,0,0,0,0,17.848,8.924,0,0
0,0.03,0,0.3,1,0.3,0,0,0,0,30.184,15.092,1,0.2
0,0.03,0,0.3,2,0.6,2,100,2,100,57.952,28.976,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,0.856,0.428,0,0
0,0.03,0,0.3,64,,0,0,0,0,19.064,9.532,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,136.416,68.208,1,0.2
0,0.03,0,0.3,0,0.03,1,50,1,50,3.088,1.544,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,32.348,16.174,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,46.72,23.36,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,35.776,17.888,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,12.652,6.326,1,0.2
0,0.03,0,0.3,0,0.03,0,0,1,50,53.812,26.906,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,7.296,3.648,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,0.228,0.114,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,26.916,13.458,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,2.436,1.218,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,3.196,1.598,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,26.368,13.184,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,10.856,5.428,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,29.16,14.58,0,0
0,0.03,1,26,0,0.03,0,0,1,50,4.556,2.278,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,10.184,5.092,1,0.2
0,0.03,0,0.3,0,0.03,1,50,1,50,0.276,0.138,1,0.2
0,0.03,0,0.3,1,0.3,0,0,1,50,141.2,70.6,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,252.508,126.254,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,28.576,14.288,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,1.304,0.652,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,62.408,31.204,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,69.504,34.752,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,4.732,2.366,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,17.784,8.892,0,0
0,0.03,1,26,0,0.03,0,0,0,0,6.712,3.356,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,10.156,5.078,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,17.308,8.654,0,0
0,0.03,1,26,0,0.03,0,0,0,0,1.46,0.73,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,3.816,1.908,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,25.312,12.656,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,27.612,13.806,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,54.736,27.368,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,34.656,17.328,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,164.292,82.146,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,40.732,20.366,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,4.188,2.094,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,71.484,35.742,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,13.604,6.802,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,5.012,2.506,0,0
0,0.03,1,26,0,0.03,0,0,0,0,4.956,2.478,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,31.652,15.826,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,39.94,19.97,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,8.528,4.264,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,7.124,3.562,0,0
0,0.03,1,26,0,0.03,0,0,0,0,1.372,0.686,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,0.492,0.246,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,2.128,1.064,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,3.936,1.968,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,0.904,0.452,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,2.632,1.316,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,27.676,13.838,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,0.932,0.466,0,0
0,0.03,1,26,0,0.03,0,0,0,0,4.432,2.216,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,11.724,5.862,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,0.44,0.22,0,0
0,0.03,0,0.3,1,0.3,0,0,0,0,13.524,6.762,1,0.2
0,0.03,1,26,0,0.03,1,50,1,50,102.396,51.198,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,24.9,12.45,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,21.376,10.688,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,24.976,12.488,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,1.82,0.91,0,0
0,0.03,0,0.3,1,0.3,0,0,0,0,45.648,22.824,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,58.536,29.268,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,59.188,29.594,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,39.46,19.73,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,32.008,16.004,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,5.012,2.506,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,26.084,13.042,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,44.936,22.468,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,14.952,7.476,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,61.06,30.53,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,17.844,8.922,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,29.684,14.842,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,152.284,76.142,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,64.58,32.29,1,0.2
0,0.03,0,0.3,0,0.03,0,0,1,50,7.38,3.69,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,1.08,0.54,0,0
0,0.03,0,0.3,1,0.3,0,0,0,0,68.196,34.098,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,23.044,11.522,1,0.2
0,0.03,0,0.3,2,0.6,0,0,1,50,32.704,16.352,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,51.088,25.544,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,9.268,4.634,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,22.752,11.376,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,2.124,1.062,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,253.54,126.77,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,31.224,15.612,1,0.2
0,0.03,0,0.3,2,0.6,0,0,0,0,35.272,17.636,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,18.264,9.132,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,8.224,4.112,0,0
0,0.03,0,0.3,0,0.03,1,50,1,50,41.252,20.626,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,40.488,20.244,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,2.004,1.002,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,27.552,13.776,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,46.692,23.346,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,57.072,28.536,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,41.464,20.732,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,348.624,174.312,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,3.236,1.618,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,78.78,39.39,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,36.78,18.39,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,3.288,1.644,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,18.832,9.416,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,38.352,19.176,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,46.552,23.276,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,16.344,8.172,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,163.628,81.814,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,30.212,15.106,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,72.036,36.018,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,2.92,1.46,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,21.7,10.85,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,1.832,0.916,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,28.916,14.458,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,67.464,33.732,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,67.956,33.978,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,19.064,9.532,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,73.524,36.762,1,0.2
0,0.03,1,26,15,,0,0,0,0,18.068,9.034,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,70.896,35.448,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,4.304,2.152,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,78.912,39.456,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,4.384,2.192,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,4.888,2.444,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,47.184,23.592,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,13.124,6.562,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,127.74,63.87,1,0.2
0,0.03,0,0.3,0,0.03,0,0,1,50,3.296,1.648,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,26.252,13.126,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,18.968,9.484,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,87.328,43.664,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,93.54,46.77,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,7.832,3.916,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,28.488,14.244,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,8.044,4.022,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,6.852,3.426,1,0.2
0,0.03,1,26,0,0.03,0,0,1,50,59.112,29.556,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,632.372,316.186,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,5.972,2.986,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,40.348,20.174,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,30.04,15.02,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,45.708,22.854,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,49.452,24.726,1,0.2
0,0.03,0,0.3,6,,0,0,0,0,9.596,4.798,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,27.72,13.86,0,0
0,0.03,1,26,0,0.03,0,0,0,0,13.272,6.636,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,267.696,133.848,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,15.044,7.522,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,19.68,9.84,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,58.048,29.024,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,35.124,17.562,1,0.2
